release,n_0047,n_0050,n_0052,n_0061,n_0067,n_0075,n_0078,n_0091,n_0108,n_0109,o_0176,o_0264,c_0466,c_0500,c_0638,c_0699,c_0738,c_0761,c_0770,c_0838,c_0870,c_0980,c_1145,c_1158,c_1189,c_1223,c_1227,c_1244,c_1259,service_a,service_b,service_c,service_d,service_e,service_f,service_g,service_h,service_i,service_j,service_k,service_l,service_m,service_n
2.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,369.0,7.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,6.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.7857142857142857,1.0,0.9333333333333332,1.0,0.9333333333333332,0.0625,363.0,6.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,0.16666666666666666,1.0,0.16666666666666666,0.0,68.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,0.35714285714285715,1.0,0.3,1.0,0.3,0.0625,149.0,6.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.35714285714285715,1.0,0.7666666666666667,1.0,0.7666666666666667,0.125,94.0,5.0,0.0,7.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.7857142857142857,1.0,0.8,1.0,0.8,0.1875,241.0,0.0,1.0,7.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,9.0,1.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.7,1.0,0.7,0.0,360.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.21428571428571427,1.0,0.9333333333333332,1.0,0.9333333333333332,0.1875,41.0,4.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1,1.0,0.1,0.0,16.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,0.35714285714285715,1.0,0.26666666666666666,1.0,0.26666666666666666,0.0625,108.0,4.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.8,1.0,0.8,0.0,369.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,1.0,2.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,0.7333333333333333,1.0,0.7333333333333333,0.125,134.0,0.0,0.0,7.0,3.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,9.0,0.0,2.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.7666666666666667,1.0,0.7666666666666667,0.1875,127.0,0.0,0.0,7.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,9.0,0.0,2.0,0.0,3.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.7857142857142857,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0625,363.0,6.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.16666666666666666,1.0,0.16666666666666666,0.0,214.0,5.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,0.35714285714285715,1.0,0.3333333333333333,1.0,0.3333333333333333,0.1875,39.0,1.0,0.0,7.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,0.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.6333333333333333,1.0,0.6333333333333333,0.125,315.0,7.0,1.0,4.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,6.0,0.0,2.0,0.0,3.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,0.13333333333333333,1.0,0.13333333333333333,0.0,131.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.5333333333333333,1.0,0.5333333333333333,0.0,343.0,8.0,1.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,0.0,2.0,1.0,3.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,1.0,1.0,0.07142857142857142,1.0,0.3,1.0,0.3,0.125,29.0,5.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,0.07142857142857142,1.0,0.7,1.0,0.7,0.125,29.0,4.0,1.0,5.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,4.0,0.0,2.0,1.0,1.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.4,1.0,0.4,0.125,352.0,4.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,1.0,2.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5666666666666667,1.0,0.5666666666666667,0.0625,229.0,5.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.5666666666666667,1.0,0.5666666666666667,0.0,369.0,7.0,0.0,8.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,1.0,2.0,0.0,3.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.6,1.0,0.6,0.0625,369.0,7.0,0.0,8.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,6.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.2333333333333333,1.0,0.2333333333333333,0.0,98.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,1.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,369.0,9.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,0.35714285714285715,1.0,0.7666666666666667,1.0,0.7666666666666667,0.25,69.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,8.0,1.0,2.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.5666666666666667,1.0,0.5666666666666667,0.0,369.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,0.0,5.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.13333333333333333,1.0,0.13333333333333333,0.0,334.0,4.0,0.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,1.0,0.8666666666666667,0.0625,369.0,5.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,0.4666666666666667,1.0,0.4666666666666667,0.25,72.0,0.0,0.0,7.0,3.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,9.0,0.0,2.0,0.0,3.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,0.13333333333333333,1.0,0.13333333333333333,0.0625,95.0,0.0,1.0,7.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.3666666666666665,1.0,0.3666666666666665,0.0625,235.0,9.0,1.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3666666666666665,1.0,0.3666666666666665,0.0625,190.0,7.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,6.0,1.0,2.0,0.0,3.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.3333333333333333,1.0,0.3333333333333333,0.125,258.0,7.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,1.0,2.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,0.8,1.0,0.8,0.3125,53.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,9.0,1.0,2.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.4666666666666667,1.0,0.4666666666666667,0.1875,206.0,5.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.6333333333333333,1.0,0.6333333333333333,0.125,207.0,4.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,26.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.16666666666666666,1.0,0.16666666666666666,0.0625,103.0,5.0,0.0,7.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2.0,1.0,1.0,1.0,1.0,0.35714285714285715,1.0,0.16666666666666666,1.0,0.16666666666666666,0.0,39.0,4.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,3.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.7333333333333333,1.0,0.7333333333333333,0.3125,217.0,6.0,2.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,7.0,1.0,2.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.35714285714285715,1.0,0.7666666666666667,1.0,0.7666666666666667,0.0625,128.0,4.0,2.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,1.0,2.0,0.0,5.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.6428571428571429,1.0,0.4,1.0,0.4,0.0625,242.0,8.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.9333333333333332,1.0,0.9333333333333332,0.0,369.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,6.0,1.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,358.0,5.0,0.0,7.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0625,180.0,5.0,0.0,5.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.03333333333333333,1.0,0.03333333333333333,0.0,320.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.7857142857142857,1.0,0.5333333333333333,1.0,0.5333333333333333,0.0625,329.0,7.0,1.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,6.0,1.0,2.0,0.0,3.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.21428571428571427,1.0,0.2333333333333333,1.0,0.2333333333333333,0.0,123.0,5.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.7857142857142857,1.0,0.8,1.0,0.8,0.0,369.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,1.0,2.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.4,1.0,0.4,0.125,186.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.2,1.0,0.2,0.0,281.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,9.0,1.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.9,1.0,0.9,0.1875,293.0,8.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.4,1.0,0.4,0.125,132.0,4.0,2.0,7.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,1.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,0.7857142857142857,1.0,0.06666666666666668,1.0,0.06666666666666668,0.0,329.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,10.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.3666666666666665,1.0,0.3666666666666665,0.0,369.0,10.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,7.0,1.0,2.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,1.0,0.2,0.0625,157.0,2.0,0.0,7.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,10.0,0.0,2.0,0.0,0.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.3666666666666665,1.0,0.3666666666666665,0.0,344.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,2.0,0.0,1.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2,1.0,0.2,0.0625,10.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,10.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,0.6428571428571429,1.0,0.4666666666666667,1.0,0.4666666666666667,0.0,340.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.9333333333333332,1.0,0.9333333333333332,0.125,358.0,4.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,2.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,0.35714285714285715,1.0,0.1,1.0,0.1,0.0,108.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,10.0,1.0,2.0,1.0,1.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,1.0,1.0,0.35714285714285715,1.0,0.2333333333333333,1.0,0.2333333333333333,0.125,73.0,4.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2.0,1.0,1.0,1.0,1.0,0.6428571428571429,1.0,0.8,1.0,0.8,0.0625,232.0,8.0,1.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,7.0,1.0,2.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.07142857142857142,1.0,0.03333333333333333,1.0,0.03333333333333333,0.0625,31.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,8.0,1.0,2.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.3,1.0,0.3,0.0,369.0,7.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,6.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,0.125,369.0,7.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,28.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.07142857142857142,1.0,0.4,1.0,0.4,0.3125,25.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,9.0,0.0,2.0,0.0,1.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,0.2,1.0,0.2,0.0,89.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9333333333333332,1.0,0.9333333333333332,0.125,12.0,0.0,2.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,9.0,1.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,0.4666666666666667,1.0,0.4666666666666667,0.125,85.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,9.0,1.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,0.26666666666666666,1.0,0.26666666666666666,0.0625,43.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
